n	Session	accelerometer.seconds.Unix	accelerometer.accx.Average	accelerometer.accy.Average	accelerometer.accz.Average	accelerometer.accx.Average-All	events.type	events.description
262	16090	1497291271	0.21010890151515	1.4231770833333	9.2229324494949	9.3419977521666		
263	16090	1497291272	0.12180397727273	1.4118529040404	9.2403330176768	9.3530308750537		
264	16090	1497291273	0.1166015625	1.4128125	9.25515625	9.3689930799197		
265	16090	1497291274	0.1053515625	1.358515625	9.3304296875	9.4369918480453		
266	16090	1497291275	0.1079296875	1.2894921875	9.3109375	9.405764356847		
267	16090	1497291276	0.1590625	1.1924609375	9.3475390625	9.4288370418596		
268	16090	1497291277	0.1817578125	1.1201171875	9.420625	9.4947247370218		
269	16090	1497291278	0.1257421875	1.09625	9.3255859375	9.3939565234691		
270	16090	1497291279	0.1269921875	1.0801171875	9.3118359375	9.3769665753844		
271	16090	1497291280	0.1315625	1.08921875	9.3243359375	9.3913488424195		
272	16090	1497291281	0.22046396683673	1.0929528061224	9.369778380102	9.4386251596951		
273	16090	1497291282	0.4625390625	1.0673828125	9.3907421875	9.4713382280652		
274	16090	1497291283	0.50858601485149	1.1147122524752	9.3705909653465	9.4537496519045		
275	16090	1497291284	0.41903409090909	1.1028251262626	9.3588620580808	9.4378270349043		
276	16090	1497291285	0.7759375	1.1259765625	9.3452734375	9.4489844004627		
277	16090	1497291286	0.76822916666667	1.1378235479798	9.3491556186869	9.4522887224837		
278	16090	1497291287	0.76128472222222	1.1441761363636	9.3671875	9.4708779395909		
279	16090	1497291288	0.46823705808081	1.1202256944444	9.358704229798	9.4412796106839		
280	16090	1497291289	0.20123106060606	1.0907118055556	9.3706991792929	9.4389780477417		
281	16090	1497291290	0.138359375	1.1170703125	9.378046875	9.4478093195525		
282	16090	1497291291	0.229921875	1.10265625	9.31828125	9.3888137105042		
283	16090	1497291292	0.2055859375	1.1019921875	9.345703125	9.4196663560054		
284	16090	1497291293	0.15390625	1.1599609375	9.3178125	9.3964063249593		
285	16090	1497291294	0.1556640625	1.168828125	9.475	9.5529671020131		
286	16090	1497291295	0.135390625	1.1655859375	9.4683203125	9.5441352535		
287	16090	1497291296	0.1485922029703	1.1562886757426	9.4304610148515	9.5048205867677		
288	16090	1497291297	0.15447443181818	1.1433869949495	9.4536773989899	9.5258986483168		
289	16090	1497291298	0.10108901515152	1.1631549873737	9.4673295454545	9.5406852849876		
290	16090	1497291299	0.12039758663366	1.1957766089109	9.4211014851485	9.49942957362		
291	16090	1497291300	0.19460227272727	1.2138178661616	9.4361979166667	9.5177032151851		
292	16090	1497291301	0.1400726010101	1.1929845328283	9.3746448863636	9.4532057701132		
293	16090	1497291302	0.098671875	1.2173828125	9.3473046875	9.4288560121402		
294	16090	1497291303	0.09670928030303	1.2548926767677	9.3262705176768	9.4125681218067		
295	16090	1497291304	0.082959467821782	1.2203357054455	9.2141862623762	9.2983902560064		
296	16090	1497291305	0.07625	1.235078125	9.18	9.2664992943072		
297	16090	1497291306	0.0725	1.231484375	9.1777734375	9.2624060558012		
298	16090	1497291307	0.3147490530303	1.3205492424242	9.3182212752525	9.4199602585329		
299	16090	1497291308	0.31040877525253	1.2748579545455	9.3306107954545	9.4246783240525		
300	16090	1497291309	0.2455078125	1.193671875	9.30875	9.3895067343211		
301	16090	1497291310	0.20237531565657	1.1409406565657	9.3175899621212	9.3906368865342		
302	16090	1497291311	0.3372265625	1.0757421875	9.3611328125	9.4312003929612		
303	16090	1497291312	0.72364267676768	1.1061000631313	9.3490767045455	9.4442172640425		
304	16090	1497291313	0.72305082070707	1.0904750631313	9.3446180555556	9.437309032828		
305	16090	1497291314	0.8464453125	1.10671875	9.3459765625	9.4506078542722		
306	16090	1497291315	1.13046875	1.111171875	9.333671875	9.4689524947954		
307	16090	1497291316	1.097578125	1.093359375	9.330390625	9.4592088173043		
308	16090	1497291317	1.0890864158163	1.1122847576531	9.3254942602041	9.4554311069343		
309	16090	1497291318	1.0980859375	1.1033984375	9.3408984375	9.4701525550184		
310	16090	1497291319	1.286773989899	1.122040719697	9.3319917929293	9.4877122001867		
311	16090	1497291320	1.3491556186869	1.113952020202	9.3328203914141	9.4959513445447		
312	16090	1497291321	0.8464573019802	1.1057781559406	9.3466893564356	9.4547335310006		
